"sample","buffa.score"
"8510295d-e4f3-4d85-9424-3385eb2fd291",25
"852c4bc5-e881-4cde-a523-eecf13c47b4d",7
"8540e56c-0a8a-4142-b20c-54c9a07bebc7",-21
"8567e205-e92c-4e1b-a582-eda2ef3d4856",-7
"85680290-b71a-4e2c-bb42-a9f19f718816",19
"8583690a-859d-442b-aeaf-cdcaf51f2b89",-35
"858da8ac-115a-4009-a189-c7dee6e96093",5
"85e08426-9659-4f82-ada0-6146ea6ee652",5
"860d7982-25a4-4102-9cc7-d3a3011ec90c",-25
"861695ae-d62e-46e2-ae5f-d110ac8bea49",-37
"86299d6c-f27a-48db-b096-8db40e753b03",15
"8639ec7c-351d-4d0a-8038-ec15689ed5c2",11
"8653b613-f9dd-40b6-8a02-657bf0f11118",25
"866de48a-2977-419f-ba06-17fa33232d03",-35
"86a27454-0b76-446f-87df-2278174b4078",-1
"86a968be-c886-4bfb-8262-e57b4f9b52da",27
"86ba8ec4-9f8e-4008-a161-68aecdf08cdd",-35
"86e56999-ba76-433d-884b-7f5206059fc5",25
"86f610a9-11a7-4d3e-9852-78b78aabfaf6",-3
"8703691e-5e80-4f8f-a15d-4f239941977c",29
"8724dd25-556c-46d4-aa9a-204c9e4e9643",17
"8736ed27-2141-48d9-b677-b1a0e14d4b50",31
"874d052f-92ff-48e9-b95a-e1a88ff0f8b8",31
"877a525d-175e-411c-90a8-8d02489b6e2d",-37
"87a2bc8f-0534-4b2a-95a2-0177e050a2b7",-33
"87a78e21-7753-4ea2-96af-fab7550f5f54",-21
"87a7a7f9-5bf4-402b-8c14-a266b01f672d",7
"87ba20c5-4d31-4698-92a2-fc7e80973574",-1
"87bf404b-035b-413a-b81e-c6d38485c97d",7
"87c522d2-986f-44d3-9af2-2cec01c5d9e0",19
"87d8c005-dcb5-4611-821f-aa05a6e4e3fd",15
"87da3eed-2d55-46ce-8897-ed57a4a62db1",13
"87fbb30e-7fac-46ba-b8b8-51548466c50c",29
"8800c465-782a-44fb-b2b2-63eddbe58d1a",7
"882dc6e5-399a-457f-aa42-5db608f3ef71",-3
"8860a4dd-b0fb-4afb-b86d-188eb68ffdc4",-1
"8894c42e-ce65-4088-88e3-921ce7165261",23
"88c07bcb-4d91-48bd-aab1-fe9f541e8c26",-7
"88c3c641-33a1-4ec5-90ec-add78273cbfa",-31
"88cc6c74-67c7-4fee-9bf7-9639c6894a1a",-37
"88e60c83-a8d4-43e7-b2f4-3b133bda1216",-27
"88e6b99d-1f11-46e6-bd38-438640923f4c",1
"88e82f02-956b-4d0a-a433-3aefbc870f10",-35
"8933b4cd-a681-4545-9602-edc8ab22ae3f",-3
"89357e59-64d8-49f2-8339-b9088e0ba59a",-35
"893e6e2e-60ef-4e36-a8a7-cf289211a5d3",-7
"896a049d-5ff7-46a7-a0d6-71ae11237bba",9
"896ad1e9-ffdb-4594-b66e-154f68d3852f",33
"896b5391-9d76-4dd3-995e-0c1216453cbc",27
"897f4062-2b08-4d0d-99aa-c9a89589af92",25
"8a26ee58-983c-484d-b8ca-1064feea283d",41
"8a2b46f5-d8cd-4f24-92ac-1accdde92a7b",33
"8a3366ad-b017-4a3b-b0df-776cc7ecc89e",23
"8a49f75c-a0f3-47e1-b54c-d521122107bb",-31
"8a4ca930-d6a7-4b66-8836-a262f7f6c110",17
"8a87212e-ff77-4579-9e5e-4d55b30b33d4",-13
"8abe7b3f-5ade-4a97-a025-03209eb7c893",-27
"8ac02c68-6af5-4945-9d84-2b32bfa5330f",37
"8b12a000-f588-4a78-a9eb-f06041a65789",17
"8b275144-b885-4fb0-af39-fea1e48a970a",7
"8b27ded7-8f20-4c2c-8e0f-5db33c10bd0e",15
"8b68dc1b-d9d0-4673-a9e2-011ca559afa2",-7
"8b7642ab-bdf5-4d36-98d5-8cbc788f7952",19
"8b8bb8b9-c5eb-469a-8d00-36c8c440b4eb",39
"8b9ec355-f904-4dd0-b061-17aae6a1625a",29
"8bc34a9e-6a2e-4a0e-813d-925b21de761a",-43
"8bdd47af-bcae-4259-bbe4-d89985a39682",39
"8bfacf5c-ce6a-457e-8c7d-c4d98cbeee49",3
"8c02820c-4d57-462c-8393-44104d697c30",-35
"8c14e537-1f89-4c73-a3a0-e5be28086091",-5
"8c1ff172-4959-4ef9-b5ac-655af5e302a9",19
"8c6be96b-e61d-4be4-8952-9bf1cf0b71a1",-31
"8ca51fdd-eead-4ae7-8cad-73de1973f817",9
"8cc49aa5-c7a6-4a45-bdaf-bc461179c87c",-27
"8cc6d442-d11c-4f27-8964-fd94c071a847",-5
"8ce62278-97e2-4d85-be98-b04798331110",-5
"8d1de70e-e50a-467e-968d-de14ec0543a2",9
"8d34b52a-3b23-4814-92cc-a65e4cb6721e",9
"8d445b92-e331-421c-9de0-d55a2fee908d",33
"8d461f02-0a2c-4dac-ab51-463f6d06399a",1
"8d4f8237-dcf0-4397-b118-6387375dfc93",1
"8d5f0411-85bc-4438-8def-6114e362776a",13
"8d699716-cbe8-4f5e-a409-81f0293ac81b",41
"8d7bc920-14c1-43f9-9eb4-72774d5c7da2",37
"8d915c7d-0df7-4242-80c4-b40cad9b09d4",29
"8da17624-c906-425b-9d96-5700e0fb4f0d",-7
"8da54b42-cfb8-4769-a557-229a76ec9c12",3
"8dae6fc0-423e-4df3-8d72-cd15c4629c6f",1
"8dc18b24-02f0-4b74-b711-8cffc08174ac",29
"8dc79cdd-6b17-4744-a9a7-7b12e66999ff",27
"8de5b854-bebc-4579-b8b4-e282cc11f805",43
"8dfb6ca6-c3e4-40c3-bb6e-a2a2766760ac",11
"8e1c1856-f9c9-4a16-b4e4-c985b3a551ed",5
"8e4b15bd-17b0-4306-8224-97a0a27dd811",-31
"8e5bb0c3-fcee-4567-9a71-be287f591a9c",11
"8e6a256d-e872-4f36-a6aa-9130eedc68f7",5
"8e6fef22-6b12-4e75-89ea-2fe8584d8e74",23
"8e95f636-3960-45be-9652-6897b609f749",-3
"8ebe9f27-63e5-4d69-84aa-1237b02e885a",-35
"8ece84d1-531f-4455-932f-4b0cae940f94",11
"8ee433e4-1a3d-4c57-9fbb-e6093792e277",11
"8f0e8147-63da-43bc-aa58-b22ba70d9cfc",5
"8f1acf7f-7fee-4fe2-b37c-472a2ed69510",5
"8f2aa026-f194-4d18-a77c-fc5109649556",13
"8f2e7e0d-80f8-4c3c-bc3f-321e8535d8b5",-31
"8f55b7f1-7828-43de-8ab2-d86a24d5ed4e",-21
"8fa7f085-28b1-429b-bbf1-fcfcf1db2814",29
"8fb3a2ca-39af-41f8-94a5-4954f92a83cc",15
"8fd10531-b532-4b00-83e7-03fb5ac3ed5c",23
"8fe01c0f-d50a-40d9-90c9-31fbbcaf7804",43
"8feb88b4-35cb-45e8-9b43-095bc2cf1a5c",13
"900597c1-c6f6-4504-8863-d8debee01efd",7
"90155b66-0063-49ee-9cde-a9266cc1418b",-9
"90734f3a-39a3-467d-a282-c8dd47fee421",3
"907d461d-076f-4a1b-a9b5-ba96d3a36d3c",19
"908202b7-bc21-4595-b1d3-8e53f64f3fde",-39
"90993bfc-dbfe-43ed-aa61-47eafdd3384f",-37
"90aa03fd-0376-4dcc-82e1-62d59c26932c",25
"90aa543b-8929-4a38-b38b-3c69afb34f06",15
"90ad4cb4-cf80-430d-907e-62a573d4e321",33
"90c51069-913b-40b7-aa49-87d7c83f8da0",-39
"90ce4585-a0bb-4a36-951f-a2bf9a573b4a",-5
"90e86a26-fffa-4c38-b2e0-bf0704ee3615",33
"9117a026-aa52-4e30-8a12-2f390b27c5b0",-29
"911942f6-7b0b-4af7-8c94-74da1996f9ae",37
"911f9d5b-bf50-40d5-88d7-7fc1458be036",5
"912eed47-116e-45ff-b84c-62737518cd7c",-35
"913df27c-6645-45cc-ada4-9c256a531181",-27
"915a67a7-72af-4ae8-8e1d-37c1cc96e0d8",15
"916f8b6b-aed8-4b59-b732-d69c6de026fa",-1
"91991ecf-cc54-4110-8a4e-9236bf8aa072",37
"91a3a180-1b7f-4060-9fe9-2bd22a5e66dd",5
"91afb970-6b68-451e-be51-ea58062b5319",3
"91e9287b-079d-4c8d-a19a-3e252d978956",19
"91f6ea31-2aa1-4258-9a49-26ff10b33248",37
"920d5952-c102-47c4-9675-6340de8afae5",-9
"9231aab6-4439-46ce-8f33-bd986e06fa77",29
"9242197f-dadd-44c0-92a5-03702be726db",-31
"92453ffb-8524-47d1-94ae-39665160abf5",11
"9267db79-d1ff-447a-92fc-bb5a24162c02",13
"927f75f7-a758-454a-a8a9-2cdc59252ae3",27
"9281ada1-dd5d-48e7-b976-90701eaaaa65",-1
"92bf23af-b3c1-451c-8165-20f467ccc1bf",-29
"92f64f33-457b-439a-a4e5-15aed43be325",-37
"935ae2d6-8d26-403d-bb51-9ca88f98a7ce",-39
"9385076f-ab5f-490d-8f3a-de4cfea487d0",-33
"938ded10-d1bd-4193-b84d-db1edc531ee9",-33
"93b52bcf-c4aa-48b7-aa42-efce47a1d0d0",35
"93b74c16-3eef-42ae-a7e9-87bbab49e7e0",-5
"93c8b109-3eda-46ae-b7c8-5369ea0541af",29
"93d1a78f-423e-4560-b4d3-ee4a89ac922b",31
"93ed7a68-c03b-4a66-ba4b-e0ee83547dce",7
"93ed9f19-df18-44dd-b66b-23c4e6524667",7
"93edc56b-6350-44aa-9486-59e2fcd751c4",-25
"93f86103-e3d6-48f7-b76e-793c616a6d0d",5
"940853c6-a354-44d6-ad24-79dcaff7ae3b",35
"94280858-270b-46b2-9c8d-e49bdf951195",-5
"945660a9-42be-4a69-85e0-9ad225dede54",13
"945ef66f-7c9f-443c-8c11-5ae4c019c756",-31
"94766c6f-79cb-47b5-85a9-9e018aa629e8",15
"94a54b1a-d22d-44cb-adad-cdf9df519af6",23
"94b166f1-20a3-4903-a18a-47497346635c",1
"94c524e1-fb71-485e-9e2b-52b69a6ebbdc",23
"94df1d45-7a6d-4e56-b1b5-54ce3c3ec86d",-33
"9500ae33-b752-4414-bcc1-bb21e518e7db",25
"95012386-f294-4b7b-b7de-d21e2eacbcb1",-1
"95066af6-61eb-4e1a-b36e-6a28c9c537f0",-37
"951a1d15-4021-493a-9a50-97cc05e2a6b5",-31
"954c7993-418c-4562-821c-9eb4db6fb5a3",15
"95615094-66a2-4c24-aed6-2581e7755493",23
"958d8b1f-8e9a-4e80-beb7-b9a8e6ea0685",31
"95f19045-dea2-41d0-898b-79df5f535555",-27
"95fa7fe4-a338-4129-86e8-f4caf2bed92d",-15
"95ff6b36-5ce2-4910-867d-5b9b81df32a1",-13
"9606d4b2-e76f-4dd8-a8a1-bdb46d97324f",25
"9624bfbb-1a45-4019-9e12-1cd05d98fd8c",-31
"96573a7b-1e7b-4aa3-8039-31c716adab69",29
"9658840d-abe8-46e8-899c-7a9277eb1b27",-25
"965d3c16-e56b-4b25-bb3e-f2809acf95a7",-41
"969012ed-1fc6-499b-b4d3-4e286aabbf13",13
"96aa0f50-f0b1-4c8d-9daa-6f0cf3d22f14",19
"96b8d715-9bb3-4092-855a-b9fe1f3beb39",-39
"96bb1bed-875f-4dc9-ad6d-a4f980da9a90",-13
"96c2395e-ed96-48b8-94f8-0f17888d38bd",-35
"96e57b73-14af-45f4-bc0a-52088e8ea48f",31
"96fe562e-f8a2-4afa-98a2-4f8f27ae35cd",21
"9710cc8c-6560-4bf9-987f-c34700eb2a9e",29
"97203684-07bb-4f3e-a5be-7c3780c0ec30",23
"9728d6cf-525b-458f-bc56-93b748b3b2cd",15
"9749267d-5204-404b-9365-f9802a591021",17
"97729b96-026a-4679-8d9f-4b989a6e0ecf",-17
"97874eb5-7f14-4b90-9a03-3f455172eb56",-9
"978810d9-ed8b-4032-9c6c-47264bffb0f1",-29
"978bb094-e5f1-4ab6-8256-6a093d3f1b97",-13
"97ab8306-d21b-43e2-bb87-dcdd559cbce9",-37
"97ad1af5-5e58-4908-bb49-16a20d0f7f3a",13
"97b04149-562a-41a0-b888-892b850c1ce1",33
"97b488ad-67d3-48a5-8632-e44a24082ef7",-31
"97c322db-1fd5-4fb2-950c-eb6c368de21a",35
"98093acc-1e92-4fe3-8814-556d132c3213",-35
"98117952-6a86-4c81-8e40-8b728ab846f5",-37
"98288606-9562-4e9f-81e1-c732ca5706a8",15
"987f05b8-0eef-4a6a-bb96-b618267be72c",13
"98a81857-9a2c-47d0-b6ff-dbb8f6c79252",33
"98b2ce85-73f4-4243-9b9b-33dcc70299d3",35
"98cececf-6c9a-4935-a0c4-b557e56d3637",-29
"98e3175d-db07-4967-bc2f-c80894abecab",21
"995ed84a-a0bf-4e6d-95c8-44c00b03d28b",-31
"995f6789-f7e2-487a-800c-6dbb36a35495",-19
"999e9290-f814-409d-a4cd-78bd916c5359",7
"99bdb6a4-2d12-4e4b-bfd7-79d94f7783b1",17
"99bf4c0b-25e6-4728-b694-f4663400a138",31
"99fc1165-b805-4b12-8e65-467e6f1aacc1",17
"9a5b78bb-cfd6-4f43-853d-258a6fdef278",35
"9a688f9e-78ac-4ef3-8018-0d0d7bcd8db5",-19
"9a7c9567-5d22-4017-97bc-25300d2eac45",-9
"9a801f7f-9aa3-46b7-8dd2-5f2b9ed67aba",-1
"9a96daa3-8d55-4e52-85d7-35ec766741bf",25
"9aa4eb46-8478-494e-9fee-093c0b1290b9",-31
"9ab306f2-1399-4923-b77a-51bdfd0223f9",29
"9ae89509-f6dc-4715-8682-5458df6f2ef8",-33
"9aea7b5d-4511-4a7c-9a6e-1e52057ce2fa",29
"9aefde5e-f012-47fc-8b5c-a41356bcfe8c",25
"9b52912e-af90-4d61-a589-c7410f55103c",31
"9b891c5c-5b9f-47c4-81f2-89da98bb2941",-29
"9b9a8eb6-37a5-435e-b763-6f108ad789f4",1
"9bb510ea-af13-42fb-93a1-dba0da1e6f3b",19
"9bca4dbd-f70f-4f9b-8609-035e9a90e960",47
"9bd8ef61-5074-440a-87a4-09400e291366",3
"9c1d5bca-13ae-4491-871c-1c333b7baf5b",33
"9c29f0c5-2b12-4fb6-b19e-6669d099dc75",-31
"9c3a4426-97fc-4eef-a66b-d42e0a758686",-33
"9c740043-d02a-412a-851b-cfcb625e04c4",29
"9c89ea3a-aa4d-456b-92e0-334bd2df3216",37
"9c8d605a-476e-4bf3-9567-9dc9a0c12f30",-29
"9c9e784f-ae76-412c-88e3-2ea67987a9ac",5
"9cac775f-8337-4210-ad23-cef9ecf00e44",15
"9cc0a963-d16f-46b0-a41c-55c3d1cdacf9",15
"9cd68c86-7ecf-4add-bece-82354a7899a2",-29
"9cd81fa0-dbc1-4494-b190-27783b5b7f4d",-25
"9ce91ac5-ff0b-42ea-8cf3-a0a9c724e584",1
"9cf153ee-627d-4cd7-93e2-1bb64b558ccb",-9
"9d106591-3037-47a4-bac1-65df125abf35",27
"9d3d04ec-ee60-4b7d-ba9e-ada514059616",21
"9d5b93a7-7194-44cc-8202-ad5433098a6c",19
"9d61868f-d8c5-46a5-bf7f-9ffc6188aabe",17
"9daacf72-cd6f-4912-8185-c0b393976492",3
"9de964ce-b27f-43c3-b2e9-1ec06ba12dac",17
"9de9f612-0eda-43c0-9402-4dc785799e87",-43
"9df77d76-ce4c-452d-9ce3-c0e1dc2360b8",-1
"9dfbd59b-8618-49a7-9c65-d770403971a6",-1
"9e35e76b-d4b7-4ebf-be97-818339878901",9
"9e4bc787-3ac1-431d-808c-d896622b6486",39
"9e729cc9-60fd-452f-b51c-e28cea633393",9
"9e72fa8c-0997-4f1a-b1fb-36bb92e7312f",3
"9e7ad1ed-9bfc-4be0-a8d4-28c73f20ebf1",21
"9e8391e3-ad4b-4c3b-a3b0-491f0e7f70bc",9
"9e83bc2b-be87-48fb-9a06-d14b912c3cfd",23
"9e909488-6d11-4410-a549-2471f9705c3d",1
"9e977a45-ee45-49c8-8501-58848d4fc74a",-7
"9ea05e3a-7319-4767-a785-5b00a7b46e33",-41
"9ea1cd5d-5c4e-44f4-990d-edd6a93a0e96",13
"9eb3a0b7-53ec-4441-a4ae-d76e06451aea",-27
"9ee50fdc-158a-48ee-8f20-c2b3dfa5853a",33
"9eed25ce-6f57-476b-9836-94eca3d894ad",7
"9f2b96c0-1483-49a7-94ee-d7e73b25148a",-5
"9f6cff74-fee3-43a7-8b6b-0ec08ecc0939",-33
"9f6dc593-e438-4262-88b9-282fa084ab11",9
"9f6de763-7d58-4161-814b-a40af480e82b",7
"9f9c0ca0-fea0-4e94-9002-4eab2fbdab5c",13
"9fa7fe5a-e703-4541-880d-8a9af8eda681",31
"9fd2c7b5-c166-442f-bace-fcc97604d7bc",-15
"9fee5fb2-b20e-4e8d-b6ed-a2ba06b487b0",-37
"9ff11fe0-037c-405e-95c3-dc4a15413db8",23
"a000f37b-78dc-4439-baf0-6d481319c93e",27
"a01a82c0-4eca-4e51-a58e-a15e15effcdb",9
"a03c828d-7cfb-484b-9cb9-84ffe9b6644b",31
"a03e31fd-dbe4-4f90-aadf-3ceb5e69aeb3",-35
"a04ca77f-06ab-46d4-8446-c854d6174dbb",-37
"a04d86db-29e8-4425-aa78-2b167175ef04",31
"a05c8b6c-f494-435c-9f66-0057b8571f26",21
"a065e380-7221-4afd-aa4b-dfed4036b35f",37
"a066f670-0ab9-49b0-a789-77c0c9b9b84d",-33
"a071fc45-61ea-4815-93bf-be34980e59ee",9
"a085eaf7-b0af-4c76-bdd3-7ab187ea0989",-9
"a0cafcf5-b3f9-41b1-9c9b-ad161aa8f739",-19
"a0f080c8-041e-4649-9723-99a0a84bed97",7
"a0f7ff0e-ceac-49c4-98d4-09e39ac93457",37
"a10e798f-10bf-4541-a6bf-caba799e5e2a",-7
"a110a6e9-c419-4161-a1a9-2d0606174771",-21
"a11c3de0-e984-4548-b514-7b0b4f559da9",21
"a12a80f5-2752-4b29-a0c7-20e489f820d1",-19
"a12b2c09-109d-4e12-87f0-cc48a18d082a",-1
"a13550e4-5d4f-424a-a887-b729de6b681c",39
"a1571e33-022c-4c63-85ec-8f8da7754cb5",-31
"a166088c-5558-4d7c-9aa6-b8c1aabbeaff",-25
"a1723852-56dd-4a45-b2bb-58ab6a10c861",-11
"a1742cf6-c3c5-43e7-879c-489494460e78",23
"a1849ccd-2404-410c-a2e3-3cadffee68dc",1
"a18e0172-951b-467b-ae5e-bd37abeadb9f",7
"a194fac8-840d-44d6-9b1b-7a4079c09c9e",31
"a197c73a-924a-4c20-932d-6fe514ebafd6",35
"a1b244c6-930c-43fa-a390-8ad0f9fbede0",13
"a1b8e851-b76c-4719-b923-e17b39ee0b0f",-31
"a1c06274-4392-4362-9adf-7040b8e434a0",33
"a1c167cf-0f2c-49ef-8144-b3acea3ac107",-17
"a1ea1f0f-c6ce-42e9-8a0a-7e49f0b0960a",13
"a20d7931-ac9f-4956-8c80-eb41930a5c46",-21
"a2136793-ee53-49f4-b4b4-6802ef360125",-39
"a2139473-3879-4c4a-910c-4d34ee6c8047",31
"a21851a7-c174-46d0-9dab-f2d787b9f108",35
"a2250d4f-47f3-4ec8-96dc-d40cfccaefbc",-23
"a2373f57-fa14-4ee7-8c38-cbf9ff0f0352",33
"a23ee26c-963b-4fc4-9fbe-afbc99453e41",41
"a2596b1a-2208-47de-a241-0ec8b2e75301",-35
"a2769b82-530c-474a-91dd-52e68ac23567",9
"a276e11b-5187-42c6-9c93-a084743714a0",-31
"a281f9e9-4962-4b82-a6af-cc4acf07ef62",-15
"a2df4654-5030-46c6-98ce-c37c99128bd0",-7
"a2e0ad47-71c6-45d5-b82c-01d7ae99d6ce",-9
"a2e6a879-cfa7-4eb1-b62c-a9a368f43215",-13
"a2f42251-8f5b-434d-8b13-dc2499cc62ef",9
"a314ea2c-5bc0-4b07-b4c8-9fcafd9acaa8",-1
"a36c6ec3-91b6-460a-af6e-8d53118da2ab",7
"a36e65e6-1b16-4c0a-bf40-4eea98e7604f",5
"a3704817-6268-4c2a-9048-1031f4d12632",-29
"a39fbe01-c76e-4c3e-81c1-92f9bbb1b263",13
"a3a1809d-fda9-49c6-b2f7-407c44006ab2",17
"a3ada9fb-2c63-4788-aeec-caa629bcd836",5
"a3b8ad22-998e-40a9-acd1-d39dbdffc107",-21
"a3d855fa-2779-49a3-bba2-7efd0abbef6b",3
"a3edd8a1-5171-4553-8a34-4b5781120f51",11
"a3feab0c-1088-48c9-8282-a375fe67d745",-35
"a4428e1e-de4c-4011-abc1-9ecf1262a51d",3
"a46b8d84-534e-4a59-ae12-fe5c78fa0ff2",27
"a4794907-a6f1-49ce-9ce1-f547fd10e52f",-17
"a47b2410-0096-4947-a15c-78b7d83f0de0",31
"a492f83c-7f37-4b94-838b-450e43db1867",-23
"a4c3386e-5018-4b98-9dd2-a6c07ffede3e",-37
"a4de9081-57bf-410c-8db5-bd9a2060abb0",-41
"a512642f-b720-4efb-a4e9-49b746980809",-37
"a523064f-a7a1-458a-ab4f-98d825cb2f7f",-17
"a52ece59-cddf-4a5b-830d-42441b7784b2",15
"a557adfa-e387-423b-83cf-848b7688202c",-1
"a55d88ec-eb25-4990-82e7-e40cde236c3a",33
"a56f2388-4568-4b46-add7-be13944f7a2f",27
"a59a1926-dbfa-499f-8b3b-8e5e156874a3",23
"a5a8274f-6d33-4dcf-a85a-603fa4d53633",23
"a5eff904-c877-4b5a-b275-a8b260b8f4d8",7
"a61a36a2-f9e3-4bd1-83e3-a3d92617f931",15
"a61e4a58-aafd-4984-9a84-dab1b75e073f",29
"a62bfc9d-0b43-4ffd-80c9-df582c23a5b8",-21
"a6452e34-da66-4297-aa6d-9436a3ecd2b2",-31
"a649b500-01df-402b-9961-d9c61a99a915",-31
"a651b24b-44c8-4140-98e9-d7524f7bf397",19
"a6690007-f347-49c3-a0ba-28e01d131971",31
"a68e4c27-8112-45dd-a84b-72a99e107092",15
"a69bec7d-6ba6-4b11-96f2-30b8775ece96",-25
"a6a52e01-e316-4a38-b54c-e505130e14ea",35
"a6c66828-cc50-4968-9da3-dd9db764c73e",-21
"a6d3b782-3b56-4b46-93b4-50b36f9affde",33
"a6fa865c-85be-4fb9-b0a3-a9814486659b",23
"a70a68fc-0953-4eb7-8c0c-f8f198947bcc",-31
"a70be23a-19be-4565-b3ba-e2b916344174",-35
"a725b7cd-5f33-487d-ad5e-93a89eef3ac2",-3
"a72bba69-ce93-423b-8aab-8146d31e909d",-25
"a73878cb-46fe-4d9b-9e25-d3c17c921df4",29
"a749ee82-befb-4ee5-b25c-a71467c978e4",-39
"a74bbce0-7f3d-434e-b294-7fa45e5b3a60",23
"a765f302-b49b-454a-b866-106dbe6b2250",29
"a78806b2-44fe-4a2f-8b84-08ad54538342",33
"a7c57867-2ffa-4173-acab-49963383e7aa",15
"a7cae63c-b097-41ca-84fd-847a6d338899",23
"a7ec49bf-e7cd-42fe-adf0-43674d1c2146",21
"a811e4bd-d1d5-4a97-bc7f-899906c7f145",-3
"a8256ba2-611a-4b6e-9db4-cdd0490e647b",13
"a8572571-a309-4d0a-a1ad-f4fb5ec072dc",27
"a859bcbd-6982-4612-99c7-f47861ab9b74",25
"a85bb2b4-7d7d-42df-b1e1-8c6f3c643c1a",-23
"a87038c9-9c42-43e1-a01e-2c88b9181f76",15
"a8887703-c49d-47ab-b16b-7ed08b0b4fec",-7
"a89f3d00-8976-407d-ac6f-eec54f8d4510",27
"a8bc9e8d-a71e-4544-8c49-b66b866422f9",-19
"a8c0aa15-1f5a-43fd-afcb-94e9fe86f7b2",35
"a8c856ca-319b-4822-8b0f-5d35aebeef45",-7
"a8cfcea7-b428-4dfa-9054-96d4cfd3eedb",-15
"a8e7328f-3db4-45ed-8761-a7e356ab03c2",-5
"a8ececd6-421e-411c-9ba2-bc2e9729d6ce",3
"a8f5011b-c4ca-4861-ac4d-4a6bc2307d86",25
"a8fce30a-4676-44ff-b443-aefc54cf04b5",27
"a911cf83-c4a9-450a-b67f-108648788dd6",-39
"a914d04c-816e-47c3-825b-6b17fe1ba1ce",35
"a91dbfc4-79fb-43ae-b772-bef2c3696dfd",-23
"a938cb2c-c8e8-4395-915b-37e1e279a4da",-13
"a96d31d3-b328-4605-8577-4d51198c5b42",-11
"a97605d5-4052-4dca-b60e-1b0acc6fcf8d",9
"a97a08e2-1a18-4443-895a-aa8d9e0f897d",7
"a9c34a4c-2326-4571-bf03-64fb12b01e7f",-25
"a9c7038c-d86c-487b-8336-1eae1a695ca0",-37
"a9c8e6cc-c554-4ce2-8818-a1033d6f3cc9",19
"a9cc7842-03e0-4f38-a71d-f5275d6926e1",-29
"a9e75037-92cc-4042-bb1d-2847e9ca2f5a",-15
"a9fa48a0-fe15-4f94-a579-f6f53c5da48d",5
"a9fee4cf-128e-4a73-8d30-098bb9645f85",21
"a9ffc7da-982c-4ac6-8b02-cee561fc8614",-29
"a9fff315-3563-4093-b086-8cf8d43fcc7d",-47
"aa04908b-4a5b-48af-9391-4853b6049d06",15
"aa10e3f4-1960-44fb-ba51-5b52fbec4893",11
"aa225357-a069-44b4-912b-1c97f864fa34",25
"aa3344d3-d956-4643-b776-5f8f605d079b",33
"aa77c0a2-651c-47f8-b8d3-f823d42ac73e",27
"aa7ae4b3-30ab-4235-b760-6d0fa6facc66",-11
"aa7f9fef-0d17-4cc9-bff4-1a580fbbe944",7
"aa88f1cb-5b45-47d5-8196-489831c0d68a",33
"aa8d16ee-bda8-4844-ad7f-b87d99626c85",13
"aa9703dd-b86b-4ffd-8fbe-ea3004f639ba",-37
"aa9c558a-420b-41db-92be-0ea1dd3f98b2",27
"aa9ce788-eaec-449a-a59d-14a3b5f1a186",-9
"aaa872bb-ec87-4316-bec6-33d02dc2b303",1
"aab19be1-7f17-451d-aac3-8ba5158c3481",5
"aaf42ba4-4119-4fb5-a594-f39c7b88cb30",-7
"aafa370d-14a8-49be-a997-3c82b707ac87",-35
"ab2bb420-a2f0-4b5a-a7cc-5e26829a977f",-37
"ab2bde6b-b2c7-4aa3-83af-01697decef6a",-1
"ab34beb1-5154-48c0-a6d5-4ca1d7eca73d",19
"ab4198d6-1be0-4ba3-9a0f-f5c8daffcf6e",11
"ab440974-db17-4c71-975e-a09708cc2377",-41
"ab4d63a3-94a0-46fa-8400-fc9c5d7ad86a",17
"ab596078-5b5c-4193-95fb-519ee8aa7f6e",-9
"ab93f0f6-d381-46ae-9330-b5c20e4abcc5",-17
"ab9f25e7-f370-41fa-8955-9e50c3ccca8b",9
"abb538a8-9db4-44f7-aeac-506941106c29",-9
"abccce66-ac66-4ba8-be06-d05ba7d66bae",21
"abd131d3-5d70-45c7-b0f9-a974b61fb703",33
"abd567d7-1ebb-4087-9bde-5ba8851c0210",27
"abf28e9c-550b-4f26-86c8-858764a084ff",1
"ac0def48-571e-478b-940c-ad69a6d6da5b",-33
"ac1750be-a8c0-49b1-8549-f0e8bc40d419",-37
"ac2e69fd-8e13-4d95-8210-595d09f616c6",27
"ac4948dc-3867-40b4-8d9c-805452123520",27
"ac5a075a-ec3f-459a-a7d9-29edea70c1c1",-29
"acab1d0f-ae2b-464c-9b0a-b2546c418e40",29
"acada831-d03c-420f-809d-59bd3016b3a3",19
"acf73b54-53c7-43fe-8e1d-1dfd11061b07",29
"ad1db357-c9ee-4079-ab36-18788acedda8",11
"ad35df24-9eda-4a0e-a2cb-ac0d75f98368",7
"ad36ff4b-3cca-4c25-bcbe-afa12dfaab60",35
"ad4d8ef0-0516-49a3-ace7-318c21962f16",13
"ad565c7a-0596-4a8a-a25d-41ebcf301cb4",-27
"ad6b4f3c-6370-47b2-8c49-b274d91ff618",39
"ad71220b-8916-444a-96df-47602fed31f9",3
"ad7a9e3f-9e48-429a-af6d-16c5a403e25e",15
"ad973222-a5f4-44c3-a2ed-21ecc1f9b8ae",15
"ad9dcd6d-4613-4685-b3a6-2bbde16369f6",-19
"adb2a033-cde6-4f81-9d29-22308b7d0abd",-27
"adc3c48a-e897-4e39-a6d7-58b3b8c91a02",-19
